170.0,340.0,12.0,24.0,176.5,353.0
278.0,5.0,310.0,-3.1416,0.0,-3.1416,4.0,4.0,4.0,192,1
269.5,13.0,308.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
340.0,12.0,330.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
340.0,14.0,330.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
340.0,7.0,330.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
257.0,14.0,253.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
253.0,5.0,294.0,0.0,1.5708,0.0,4.0,4.0,4.0,194,3
255.0,5.0,290.0,0.0,1.5708,0.0,4.0,4.0,4.0,194,3
257.5,6.0,306.5,0.0,0.0,0.0,1.0,6.0,1.0,192,4
269.0,9.0,310.0,0.0,0.0,0.0,4.0,4.0,4.0,192,1
269.0,5.0,310.0,0.0,0.0,0.0,4.0,4.0,4.0,192,1
293.5,10.5,316.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
247.0,22.0,254.0,-3.1416,0.0,-3.1416,4.0,2.0,4.0,37,20
247.0,20.0,256.0,-3.1416,0.0,-3.1416,8.0,2.0,8.0,37,21
247.0,20.0,264.0,-3.1416,0.0,-3.1416,8.0,2.0,8.0,37,21
257.0,12.0,253.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
256.5,5.0,274.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
257.0,7.0,272.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
252.0,4.0,291.0,0.0,1.5708,0.0,2.0,2.0,2.0,194,2
252.0,6.0,291.0,0.0,1.5708,0.0,2.0,2.0,2.0,194,2
289.5,10.5,317.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
243.0,22.0,260.0,-3.1416,0.0,-3.1416,8.0,2.0,8.0,37,21
244.0,14.0,280.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
257.0,7.0,253.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
293.5,10.5,320.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
289.5,10.5,320.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
291.0,7.0,319.0,0.0,1.5708,0.0,2.0,8.0,2.0,192,5
291.0,14.0,319.0,0.0,1.5708,0.0,4.0,2.0,4.0,37,20
241.0,20.0,260.0,-3.1416,0.0,-3.1416,4.0,2.0,4.0,37,20
291.0,12.0,319.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
247.0,15.0,260.0,-3.1416,0.0,-3.1416,4.0,8.0,4.0,192,6
250.5,9.0,260.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
244.0,12.0,280.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
279.5,6.0,317.5,0.0,0.0,0.0,1.0,6.0,1.0,192,4
262.5,6.0,312.5,0.0,0.0,0.0,1.0,6.0,1.0,192,4
244.0,7.0,280.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
245.5,5.0,281.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
246.5,5.0,282.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
247.0,7.0,260.0,-3.1416,0.0,-3.1416,4.0,8.0,4.0,192,6
247.5,9.0,255.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
249.5,5.0,263.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
250.5,5.0,260.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
243.5,9.0,263.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
247.5,5.0,255.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
246.5,5.0,264.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
228.0,20.0,303.0,0.0,1.5708,0.0,4.0,2.0,4.0,37,20
243.5,5.0,263.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
228.0,22.0,305.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
313.0,8.0,334.0,0.0,1.5708,0.0,2.0,2.0,2.0,194,2
242.5,5.0,257.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
240.5,5.0,263.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
226.5,9.0,304.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
239.5,5.0,259.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
240.5,5.0,257.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
222.0,14.0,292.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
224.5,10.5,294.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
231.5,5.0,308.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
242.0,14.0,312.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
242.0,7.0,312.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
269.5,6.0,320.5,0.0,0.0,0.0,1.0,6.0,1.0,192,4
242.0,12.0,312.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
226.5,5.0,304.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
312.0,5.0,335.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
228.0,15.0,309.0,0.0,1.5708,0.0,4.0,8.0,4.0,192,6
232.5,5.0,311.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
232.0,20.0,309.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
220.5,10.5,294.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
222.0,12.0,292.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
223.5,10.5,290.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
233.5,9.0,310.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
224.5,9.0,306.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
233.5,5.0,310.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
224.5,5.0,306.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
228.0,7.0,309.0,0.0,1.5708,0.0,4.0,8.0,4.0,192,6
243.5,5.0,313.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
234.0,22.0,309.0,0.0,1.5708,0.0,4.0,2.0,4.0,37,20
312.0,9.0,337.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
312.0,5.0,339.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
222.0,7.0,292.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
220.5,10.5,290.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
240.5,5.0,314.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
228.0,24.0,309.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
299.0,5.0,336.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
303.0,5.0,338.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
299.0,9.0,336.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
220.5,5.0,289.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
309.0,4.0,340.0,0.0,1.5708,0.0,2.0,2.0,2.0,194,2
277.0,7.0,329.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
277.0,12.0,329.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
277.0,14.0,329.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
301.0,13.0,337.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
303.0,9.0,338.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
224.0,20.0,309.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
223.5,5.0,309.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
232.5,5.0,313.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
218.5,5.0,292.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
228.5,5.0,312.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
222.0,22.0,309.0,0.0,1.5708,0.0,4.0,2.0,4.0,37,20
308.0,5.0,343.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
308.0,9.0,343.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
312.0,5.0,345.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
304.0,5.0,342.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
312.0,9.0,345.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
312.0,13.0,345.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
228.0,22.0,313.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
200.0,20.0,289.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
211.0,14.0,258.0,0.0,1.5708,0.0,4.0,2.0,4.0,37,20
213.5,10.5,255.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
228.0,20.0,315.0,0.0,1.5708,0.0,4.0,2.0,4.0,37,20
198.0,22.0,289.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
213.5,10.5,259.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
204.5,5.0,307.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
296.0,5.0,343.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
211.0,12.0,258.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
194.0,22.0,295.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
194.0,24.0,289.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
300.0,5.0,345.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
209.5,10.5,256.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
211.0,7.0,258.0,0.0,1.5708,0.0,2.0,8.0,2.0,192,5
209.5,10.5,259.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
194.0,20.0,293.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
300.0,9.0,345.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
194.0,22.0,283.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
205.5,10.5,309.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
199.5,9.0,288.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
299.0,12.0,346.0,0.0,1.5708,0.0,2.0,2.0,2.0,194,2
305.0,5.0,351.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
194.0,20.0,285.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
202.5,10.5,309.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
305.0,9.0,351.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
299.0,5.0,349.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
204.0,7.0,311.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
200.5,5.0,309.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
299.0,13.0,349.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
299.0,9.0,349.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
204.0,14.0,311.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
204.0,12.0,311.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
199.5,5.0,288.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
194.0,15.0,289.0,0.0,0.0,0.0,4.0,8.0,4.0,192,6
190.0,22.0,289.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
301.0,9.0,353.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
301.0,5.0,353.0,0.0,0.0,0.0,4.0,4.0,4.0,194,3
196.5,5.0,293.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
206.5,10.5,313.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
195.5,5.0,294.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
202.5,10.5,313.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
194.0,7.0,289.0,0.0,0.0,0.0,4.0,8.0,4.0,192,6
188.0,20.0,289.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
197.0,14.0,268.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
192.5,5.0,292.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
197.0,12.0,268.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
194.5,5.0,285.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
194.5,5.0,282.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
192.5,9.0,284.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
197.0,7.0,268.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
192.5,5.0,284.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
